Date,Gain,HV,GM,GM1,GM2,GMfromSpectrum,GMfromSpectrumMethodNxExGE,GMfromSpectrumMethodNxChxCh,Temperature,Humidity,adcGM1,adcGM2,PIDTemperature1,MeteoOutsideTemperature,MeteoOutsideHumidity,MeteoInsideTemperature,MeteoInsideHumidity,MeteoRainfall,MeteoBarometer,MeteoAverageWindSpeed,MeteoPrevailingWindDirection
28.03.2021 14:00,54332.8,919.915,54.2449,54.267,1046,38.9394,0,30.7158,9.93261,40.6855,852.239,1,14.2576,8.80185,40.65,24.4898,30,0,1031.4,1.59758,NW
28.03.2021 15:00,54332.4,919.933,54.05,54.072,1046,38.7256,0,30.2584,9.99186,40.783,850.542,2,14.4227,9.16296,38.0167,24.4676,30,0,1031.53,1.62436,NW
28.03.2021 16:00,54333.3,919.95,54.625,54.647,1426.36,38.8301,0,30.4628,9.02523,40.5874,855.549,2,13.9057,8.775,38.8333,24.4472,30,0,1031.61,1.21207,NNW
28.03.2021 17:00,54335.1,919.95,52.5358,52.557,1046,38.6796,0,30.3085,7.67341,40.5847,837.359,1,12.9298,8.225,41.3,24.4639,30,0,1031.72,0.747555,NNW
28.03.2021 18:00,54337.4,919.867,55.1617,55.185,1344.86,38.6888,0,30.2978,5.69655,39.7628,860.222,1,11.4782,7.15185,42.8,24.4954,30,0,1031.86,0.138089,NW
28.03.2021 19:00,54337.5,919.917,54.855,54.878,1255.2,38.7773,0,30.5168,2.31699,39.8155,857.551,1,8.92,4.23889,52.8167,24.4907,29.95,0,1032.04,0,Dashed
28.03.2021 20:00,54335.7,919.933,54.0883,54.11,1046,38.8289,0,30.3158,0.841619,39.4104,850.876,1,7.0585,2.23333,59.5833,24.4963,29.6,0,1032.14,0,Dashed
28.03.2021 21:00,54335,919.932,52.822,52.843,1046,38.891,0,30.6641,-1.27222,39.2023,839.851,2,5.75746,1.23241,61.6167,24.4731,29.0833,0,1032.16,0,Dashed
28.03.2021 22:00,54331.2,919.917,54.8933,54.916,1150.6,38.9332,0,30.7669,-1.23699,39.2165,857.885,1,5.36383,1.22222,61.9167,24.4463,29,0,1032.16,0,Dashed
28.03.2021 23:00,54329.2,919.967,52.7275,52.748,1176.75,38.9157,0,30.545,-0.030525,39.1799,839.028,1,5.58167,1.87778,58.7667,24.3963,29,0,1032.2,0,Dashed
29.03.2021 00:00,54328.2,919.9,55.1425,55.165,1046,39.0241,0,30.5654,1.48119,39.4607,860.054,2,6.71717,3.85741,52.4333,24.363,29.2167,0,1032.15,0,Dashed
29.03.2021 01:00,54324.7,919.95,52.9,52.921,1220.33,39.0366,0,30.5326,2.34607,39.7654,840.53,1,7.4025,4.35926,51.5333,24.3259,29.7333,0,1032.01,0.00745067,W
29.03.2021 02:00,54321.8,919.983,56.235,56.259,1141.09,39.2544,0,30.9242,3.3345,39.4395,869.567,2,8.17517,5.05093,50.6333,24.2815,30,0,1032.02,0.00745067,WNW
29.03.2021 03:00,54319.4,920,55.7263,55.75,1046,39.2637,0,30.7948,3.47283,39.0412,865.137,1,8.47339,5.03704,50.65,24.2463,30,0,1031.93,0.022352,W
29.03.2021 04:00,54317.2,919.95,54.5483,54.571,1046,39.4242,0,30.9876,3.43625,39.3751,854.881,1,8.623,4.93981,51.9,24.2157,30,0,1031.87,0,Dashed
29.03.2021 05:00,54316.1,919.95,56.695,56.719,1046,40.294,0,32.0599,3.538,39.1806,873.572,0,8.70167,4.90556,56.05,24.1352,30,0,1031.99,0.036242,WSW
29.03.2021 06:00,54314.5,919.967,52.6508,52.672,1176.75,39.9221,0,31.6238,3.85051,39.5575,838.36,1,8.95233,5.12222,58.3833,24.0426,30,0,1031.83,0.0249639,SW
29.03.2021 07:00,54317.3,919.967,56.7525,56.777,1046,40.4748,0,32.3817,5.22414,39.4368,874.073,1,9.85617,6.31667,59.0667,23.9657,29.8667,0,1031.96,0.0889607,SW
29.03.2021 08:00,54316.2,919.95,52.9575,52.979,1046,41.085,0,33.1094,6.21984,39.4364,841.03,1,10.6073,7.13889,59.7833,23.9426,30,0.2,1032.13,0.478105,WSW
29.03.2021 09:00,54318.3,919.933,57.2125,57.237,1046,41.1219,0,33.2759,8.32752,40.1765,878.078,1,12.2205,8.46296,59.3667,23.9463,30,0.2,1032.07,0.428314,SW
29.03.2021 10:00,54318.1,919.966,55.278,55.301,1046,40.6807,0,32.5625,11.4625,39.6792,861.234,1,14.4422,10.2667,55.4667,23.9741,30,0,1032.11,0.41253,W
29.03.2021 11:00,54319.2,919.883,55.315,55.338,1046,40.8575,0,32.8528,11.4817,39.9699,861.556,1,14.9468,10.7028,53.35,24.0232,30,0,1032.01,0.710731,W
29.03.2021 12:00,54322.1,919.883,55.7558,55.779,1220.33,40.826,0,32.8792,10.6314,40.3527,865.394,2,14.75,10.4481,54.4,24.2046,30,0,1031.97,0.507936,W
29.03.2021 13:00,54321.9,919.833,56.1583,56.182,1162.22,39.8786,0,31.6787,11.6344,40.8445,868.899,1,15.4708,11.1648,51.35,24.3324,30,0,1031.67,0.608731,WNW
29.03.2021 14:00,54326.5,919.9,58.0942,58.12,1046,39.6167,0,31.4145,12.194,40.5913,885.755,1,15.8718,11.8157,50.0833,24.3898,30.5167,0,1031.42,0.526594,W
29.03.2021 15:00,54327.1,919.817,54.7975,54.82,1046,39.563,0,31.1505,12.1432,40.512,857.051,1,16.042,12.0315,51.3167,24.4065,31,0,1031.19,0.435718,WNW
29.03.2021 16:00,54328,919.949,56.8178,56.842,1150.6,39.5532,0,31.2649,11.8321,40.5575,874.641,1,15.8508,11.8037,53.4667,24.4426,31,0,1030.84,0.226034,W
29.03.2021 17:00,54330.5,919.95,54.4908,54.513,1046,39.4948,0,31.1655,11.2782,40.4207,854.38,0,15.4702,11.4241,55.15,24.4629,31,0,1031.01,0.070914,WSW
29.03.2021 18:00,54333.7,919.967,54.9317,54.954,1046,40.2321,0,32.0707,9.94826,40.5531,858.219,1,14.7665,10.6009,59.8,24.4917,31,0.4,1031.34,0.116928,WNW
29.03.2021 19:00,54334.1,919.95,57.2125,57.237,1307.5,40.7013,0,32.6139,9.12698,40.635,878.078,1,14.1033,9.90741,61,24.5232,31,1.2,1031.7,0.0396178,WNW
29.03.2021 20:00,54332.9,919.933,56.0817,56.105,1046,40.6299,0,32.5275,8.72725,40.6915,868.232,1,13.7138,9.64537,61.9167,24.5556,31,1.2,1031.92,0.0614724,WSW
29.03.2021 21:00,54332.1,919.9,58.0458,58.071,1133.17,40.2186,0,32.0664,8.63277,40.654,870.568,2,13.4962,9.49444,64.8,24.575,31,1,1031.76,0.08416,W
29.03.2021 22:00,54332.5,919.966,58.0068,58.032,1195.43,39.6144,0,31.3828,8.35092,40.6072,884.994,1,13.3059,9.42592,66,24.6065,31,0.2,1031.47,0.359959,W
29.03.2021 23:00,54330,919.917,54.5958,54.618,1307.5,39.0084,0,30.514,8.37113,40.693,841.03,1,13.2642,9.44074,66,24.6102,31,0,1031.28,0.503966,NW
30.03.2021 00:00,54330.4,919.867,54.9892,55.012,1162.22,39.2014,0,30.7385,8.37113,40.5046,858.72,1,13.2162,9.45185,66.5167,24.613,31.0667,0,1031.26,0.409021,WNW
30.03.2021 01:00,54330.3,919.917,54.6633,54.686,1185.47,38.9435,0,30.4753,8.6037,40.4844,855.882,2,13.2607,9.42222,66.95,24.6157,31.85,0,1031.02,0.217549,WNW
30.03.2021 02:00,54328.3,919.9,54.7592,54.782,1046,38.8585,0,30.2825,8.69091,40.4703,856.717,1,13.313,9.42777,66.6,24.6361,32,0,1030.91,0.0763377,WSW
30.03.2021 03:00,54328.5,919.817,54.0692,54.091,1046,39.0034,0,30.5487,8.76359,40.269,850.709,0,13.37,9.47592,66.0667,24.6602,32,0,1030.79,0.0849164,WNW
30.03.2021 04:00,54329.2,919.867,54.0308,54.053,1344.86,39.0289,0,30.5026,8.75632,40.3068,850.375,1,13.4037,9.62963,64.7833,24.6695,32,0,1030.84,0.428492,NW
30.03.2021 05:00,54329.6,919.864,56.0771,56.101,1046,39.6266,0,31.3272,8.67613,40.5619,868.192,1,13.3931,9.625,63.95,24.7037,32,0.2,1030.96,0.557809,NW
30.03.2021 06:00,54328.7,919.917,56.6183,56.642,1162.22,39.5127,0,31.2884,8.98162,40.6981,872.904,1,13.5397,9.75926,67.1667,24.7176,32,0,1031.03,0.16681,NW
30.03.2021 07:00,54329.9,919.95,56.4842,56.508,1046,39.323,0,30.9301,9.72295,40.6031,871.737,1,13.9725,10.1685,67.3167,24.7213,32,0,1031.26,0.367058,NW
30.03.2021 08:00,54331.8,919.933,55.7942,55.818,1176.75,39.3111,0,31.0235,10.7768,40.6584,865.729,1,14.7562,10.825,64.8167,24.7352,32.0667,0,1031.56,0.692882,NW
30.03.2021 09:00,54334,919.917,53.7433,53.765,1046,39.1565,0,30.6169,12.0269,41.0579,847.872,1,15.7268,11.5676,58.4167,24.7556,33,0,1031.8,0.764617,NW
30.03.2021 10:00,54336.8,919.9,54.6058,54.628,1046,39.1907,0,30.8683,13.2987,41.043,855.381,1,16.8282,12.2824,56.25,24.788,33,0,1031.85,0.846324,NW
30.03.2021 11:00,54339.1,919.831,52.978,52.999,1331.27,39.1118,0,30.7611,13.0073,41.0737,841.208,2,16.9403,12.3453,56.65,24.8315,33,0,1031.9,0.881279,NNW
30.03.2021 12:00,54338.7,919.983,54.7017,54.724,1046,38.5197,0,30.0038,13.1025,41.4705,856.216,0,17.074,12.7018,55.7167,24.8685,33,0,1031.75,0.827018,NW
30.03.2021 13:00,54340.6,919.933,50.945,50.964,1115.73,38.7014,0,30.2518,13.2842,41.3522,823.508,2,17.2625,12.8,56.1833,24.9352,33,0,1031.46,1.04369,NW
30.03.2021 14:00,54340.7,919.933,53.8775,53.899,1195.43,38.5524,0,30.0809,12.9717,41.453,849.04,1,17.1762,12.6445,56.4667,24.9787,33,0,1031.34,0.815338,NW
30.03.2021 15:00,54341.5,919.883,53.7625,53.784,1046,38.4873,0,29.9698,12.8627,41.4222,848.039,1,17.068,12.7509,56.4167,25.013,33.2667,0,1031.01,0.553076,NW
30.03.2021 16:00,54342.6,919.85,55.8708,55.894,1046,38.5601,0,30.0942,12.899,41.4117,866.396,1,17.041,12.7963,57,25.0241,33.95,0,1030.74,0.426909,NW
30.03.2021 17:00,54344,919.864,56.272,56.296,1046,38.4863,0,29.9297,12.8521,41.2927,869.889,1,16.9505,12.8093,57.55,25.0528,34,0,1030.52,0.0649205,WNW
30.03.2021 18:00,54345.3,919.9,54.4525,54.475,1046,38.5993,0,30.1077,12.6156,41.1444,854.047,1,16.7512,12.6981,58.3,25.0667,34,0,1030.66,0.0666541,NW
30.03.2021 19:00,54345.5,919.833,53.7242,53.746,1046,38.5824,0,30.0529,12.4993,41.1099,847.706,1,16.6143,12.7565,58.9833,25.1056,34,0,1030.61,0.207402,NW
30.03.2021 20:00,54349.3,919.833,52.4208,52.441,1438.25,38.6183,0,30.1885,11.2492,40.3971,836.357,1,15.6927,12.0333,59.8667,25.1194,34,0,1030.37,0.0947394,WNW
30.03.2021 21:00,54351.2,919.917,52.4017,52.422,1046,38.4007,0,29.8393,9.66481,40.6085,836.191,1,14.5817,11.0574,61,25.1389,34,0,1030.1,0.0149013,SW
30.03.2021 22:00,54350.6,919.95,56.5417,56.566,1278.44,38.5373,0,30.1166,8.26211,40.3154,872.237,1,13.476,9.8963,60.7333,25.1658,34,0,1029.79,0,Dashed
30.03.2021 23:00,54348.3,919.95,56.0242,56.048,1046,38.5051,0,30.062,7.23007,40.5956,867.731,1,12.5352,9.41204,63.9,25.1602,34,0,1029.67,0,Dashed
31.03.2021 00:00,54344.4,919.898,53.8517,53.873,1141.09,38.7028,0,30.2738,7.8779,40.2159,834.42,2,12.6114,10.0093,64.25,25.1509,34,0,1029.54,0.0978982,WSW
31.03.2021 01:00,54343.5,919.833,54.0305,54.052,1115.73,38.5959,0,30.0702,7.97139,40.1376,836.191,2,12.623,10.0611,61.9,25.1231,34,0,1029.3,0.174013,W
31.03.2021 02:00,54341.9,919.95,54.2033,54.225,1046,38.7761,0,30.3581,7.98593,40.1108,851.877,1,12.6232,10.0583,60.0667,25.1065,34,0,1029.02,0.262033,WNW
31.03.2021 03:00,54340.9,919.9,52.9958,53.017,1046,38.7312,0,30.3275,7.50625,39.9074,841.364,1,12.2393,9.55185,60.25,25.0759,34,0.2,1028.84,0.0761368,SW
31.03.2021 04:00,54340.5,919.95,53.0533,53.074,1046,38.8005,0,30.3851,6.87394,40.055,841.864,1,11.8808,9.06759,61.2,25.0556,34,0,1028.66,0.0781711,W
31.03.2021 05:00,54341.9,919.917,49.6417,49.66,1046,38.9231,0,30.4433,5.90005,39.786,812.161,1,11.1627,8.0463,62.5833,25.0389,34,0,1028.57,0,Dashed
31.03.2021 06:00,54339.2,919.898,53.6017,53.623,1046,39.0869,0,30.6882,6.73968,40.266,846.639,1,11.5402,8.86389,67.6333,25.0408,34,0,1028.73,0.311384,WNW
31.03.2021 07:00,54337,919.933,53.7625,53.784,1162.22,38.9399,0,30.4131,9.67934,39.8985,848.039,1,13.2903,10.4944,62.05,25.0528,34.4333,0,1028.73,0.304522,NW
31.03.2021 08:00,54338.5,919.933,54.9317,54.954,1176.75,39.0555,0,30.6258,13.7057,40.2848,858.219,1,16.3323,12.5185,58.2,25.0639,35,0,1028.44,0.194683,WNW
31.03.2021 09:00,54339.2,919.917,52.8042,52.825,1046,39.1155,0,30.6923,17.8193,40.7804,839.695,1,20.0348,14.8417,54.3,25.1231,35.1333,0,1028.38,0.50054,NW
31.03.2021 10:00,54341.2,919.867,53.8583,53.88,1236.18,39.2561,0,30.8133,21.6422,41.688,848.873,2,23.807,16.8769,49.6833,25.2056,36,0,1028.04,0.853649,NW
31.03.2021 11:00,54349.2,919.8,52.9192,52.94,1220.33,39.2368,0,30.728,24.0842,42.4717,840.697,1,26.1638,18.6833,44.6833,25.3731,36,0,1027.52,1.27506,NW
31.03.2021 12:00,54360.7,919.833,54.625,54.647,1046,39.0783,0,30.6786,25.8939,42.843,855.549,1,27.8762,19.9583,38.5833,25.575,36,0,1026.71,1.41325,NW
31.03.2021 13:00,54373.5,919.847,54.0695,54.091,1046,39.1868,0,30.7678,27.2129,42.4918,850.711,1,28.9222,20.7509,34.05,25.7639,35.6,0,1025.96,1.27047,NW
31.03.2021 14:00,54386.7,919.85,54.6633,54.686,1046,39.2315,0,30.9164,27.2167,42.5225,855.882,1,28.9518,20.9426,33.8333,25.925,35,0,1025.31,1.10156,NW
31.03.2021 15:00,54398,919.717,54.3183,54.34,1046,39.1078,0,30.7731,26.7443,42.6782,852.878,1,28.808,21.0389,28.8667,26.0102,35,0,1024.5,1.32802,NW
31.03.2021 16:00,54411,919.867,54.165,54.187,1046,39.2838,0,31.0916,24.2296,42.6809,851.543,0,27.3487,20.7574,34.7,26.0954,35,0,1023.75,0.606883,WNW
31.03.2021 17:00,54422.2,919.8,55.6217,55.645,1046,39.1698,0,30.8209,19.7235,42.4685,864.227,0,24.0452,18.8083,39.7833,26.2296,35,0,1023.42,0.489835,W
31.03.2021 18:00,54422.5,919.817,55.6983,55.722,1046,39.1412,0,30.9122,16.1405,41.8013,864.894,1,21.0512,16.5556,43.9833,26.362,35,0,1023.15,0,Dashed
31.03.2021 19:00,54418.3,919.898,57.1102,57.135,1126.46,39.0453,0,30.6404,11.8173,41.7056,877.187,2,17.7095,12.7574,54.15,26.4639,35,0,1023.02,0,Dashed
31.03.2021 20:00,54410.3,919.85,55.1425,55.165,1162.22,39.1617,0,30.9586,9.40316,41.5013,860.054,1,15.3892,10.4602,58.9833,26.5297,35,0,1022.68,0,Dashed
31.03.2021 21:00,54402.3,920,55.7175,55.741,1344.86,39.1471,0,30.7382,8.24757,41.2727,865.061,1,13.937,9.18611,60.6167,26.55,34.6833,0,1022.07,0,Dashed
31.03.2021 22:00,54397,919.967,59.5317,59.558,1307.5,39.2704,0,30.8908,7.83331,40.7742,898.272,1,13.1048,9.04722,59.05,26.5213,34.0833,0,1021.75,0,Dashed
31.03.2021 23:00,54394.5,919.95,55.315,55.338,1255.2,39.4724,0,31.1247,6.93209,40.3682,861.556,1,12.2147,8.48981,60.0167,26.4907,34,0,1021.48,0,Dashed
01.04.2021 00:00,54391.8,919.867,56.0242,56.048,1176.75,39.5782,0,31.217,5.97273,40.1939,867.731,1,11.3855,7.3787,60.9833,26.4481,34,0,1020.93,0,Dashed
01.04.2021 01:00,54387.1,919.966,56.8763,56.901,1236.18,39.5699,0,31.2082,5.26886,40.1207,875.15,2,10.642,6.93889,64.7833,26.4231,34,0,1020.33,0,Dashed
01.04.2021 02:00,54384.2,919.933,55.0831,55.106,1344.86,39.8049,0,31.7268,4.74446,39.9998,845.202,1,10.1502,6.74074,67.2667,26.3815,34,0,1019.53,0,Dashed
01.04.2021 03:00,54380.1,919.917,56.5608,56.585,1133.17,39.9175,0,31.6837,4.13396,39.7416,872.403,2,9.60333,6.04167,67.8333,26.3546,34,0,1018.87,0,Dashed
01.04.2021 04:00,54377.9,919.817,59.3975,59.424,1046,40.0415,0,31.8061,3.58887,39.7075,897.103,1,9.142,5.68056,68.6833,26.3324,34,0,1018.41,0,Dashed
01.04.2021 05:00,54373.7,919.85,57.8067,57.832,1046,40.0234,0,31.7647,3.55253,39.8615,883.252,0,8.96583,5.53148,69.0667,26.3074,34,0,1017.81,0,Dashed
01.04.2021 06:00,54370.6,919.867,57.4233,57.448,1220.33,40.0683,0,31.7807,5.26048,40.0263,879.913,2,9.90517,7.06389,70,26.2704,34,0,1017.4,0.00745067,W
01.04.2021 07:00,54368.9,919.833,59.4358,59.462,1046,40.2033,0,31.9946,10.1372,39.8729,897.437,2,13.0387,10.1648,68.7167,26.225,34,0,1017.05,0.0482689,WNW
01.04.2021 08:00,54365.7,919.864,56.8958,56.92,1176.75,39.8948,0,31.479,15.2763,39.7553,875.32,1,17.0456,13.9167,53.4167,26.2259,34,0,1016.68,0.309665,NW
01.04.2021 09:00,54366.6,919.9,55.5258,55.549,1046,39.7839,0,31.4745,21.8821,41.1018,863.392,0,23.3225,17.8306,41.5833,26.2981,34,0,1015.92,0.294022,W
01.04.2021 10:00,54373.4,919.733,56.8675,56.892,1046,40.0446,0,31.7423,25.7122,40.9433,875.074,1,26.3465,19.8556,36.9833,26.4509,33.75,0,1015.26,0.800723,NW
01.04.2021 11:00,54376.9,919.733,56.7398,56.764,1464.4,39.5622,0,31.2438,27.1077,42.0512,859.387,1,28.2052,21.0565,32.8333,26.5787,33,0,1014.55,1.00239,NW
01.04.2021 12:00,54396.9,919.817,56.9825,57.007,1046,39.6073,0,31.3297,26.1919,42.1048,876.075,1,27.8765,21.0157,31.75,26.7083,33,0,1013.95,1.02239,WNW
01.04.2021 13:00,54403.2,919.783,57.2317,57.256,1046,39.6959,0,31.3824,26.4681,42.7394,878.245,1,28.2663,21.5491,28.4333,26.838,33,0,1013.45,1.12225,WNW
01.04.2021 14:00,54418.1,919.797,58.9814,59.008,1046,39.5088,0,31.19,24.1308,42.58,893.479,1,27.0212,20.7074,25.4833,26.9805,33,0,1013,1.49527,NW
01.04.2021 15:00,54427.2,919.85,56.6567,56.681,1046,40.6609,0,32.6656,20.603,42.6479,873.239,2,24.6475,18.4852,34.5833,27.0908,33,0,1013.34,2.69084,NNW
01.04.2021 16:00,54426,919.85,57.1742,57.199,1206.92,40.4965,0,32.5029,18.4517,42.9897,877.744,2,22.7795,16.638,40.65,27.1917,33,0,1013.57,1.20079,NNW
01.04.2021 17:00,54426.8,919.867,55.5119,55.535,1046,39.5563,0,31.3922,16.4021,42.4268,848.873,1,20.9745,15.1787,37.2167,27.2602,33,0,1014.01,1.49372,NNW
01.04.2021 18:00,54423.4,919.867,54.7208,54.743,1195.43,39.5069,0,31.4934,13.902,42.496,856.383,1,19.0537,13.5926,42.7667,27.3259,33,0,1014.65,1.25325,NNW
01.04.2021 19:00,54419.6,919.917,55.4683,55.491,1046,39.7988,0,31.609,12.1504,42.1527,862.891,1,17.4127,12.0852,53.2833,27.3389,33,0,1015.35,1.29572,NNW
01.04.2021 20:00,54415,919.85,55.89,55.913,1195.43,40.0033,0,31.8703,10.6968,41.7752,866.563,1,16.0853,10.5963,58.2333,27.3463,33,0,1016.12,0.551865,N
01.04.2021 21:00,54411.3,919.881,58.1627,58.188,1046,40.3943,0,32.4146,8.08485,41.4179,886.352,1,14.1356,7.97685,60.05,27.3167,33,0,1016.89,0.619704,NNE
01.04.2021 22:00,54405.6,919.95,55.3917,55.415,1141.09,39.3789,0,31.1475,5.76196,41.1617,862.224,2,12.2485,5.90741,57.2667,27.2824,33,0,1017.68,1.08346,ENE
01.04.2021 23:00,54399.9,919.933,53.8008,53.823,1046,39.0025,0,30.8318,4.49009,41.064,848.372,0,10.9117,5.26296,56.5167,27.2639,33,0,1018.04,1.14845,ENE
02.04.2021 00:00,54394.4,919.933,55.6792,55.702,1046,38.813,0,30.4208,4.03948,40.7217,864.727,1,10.0995,5.03056,55.3833,27.2009,33,0,1018.61,0.835059,ENE
02.04.2021 01:00,54390.5,919.917,56.58,56.604,1046,38.7111,0,30.4427,3.47985,40.2516,872.571,1,9.3795,4.66759,55.4167,27.1658,33,0,1018.87,0.452664,NE
02.04.2021 02:00,54389.9,919.867,55.8708,55.894,1046,38.9213,0,30.7717,1.67742,40.1288,866.396,1,8.04733,3.55833,56.9,27.1222,33,0,1019.29,0.202098,N
02.04.2021 03:00,54385.3,919.898,52.5881,52.609,1133.17,38.9175,0,30.5847,0.841619,39.9674,837.814,2,6.89441,2.65278,61.2667,27.0722,32.6167,0,1019.85,0.290487,NNW
02.04.2021 04:00,54380.3,919.933,52.8233,52.844,1046,38.9182,0,30.5852,0.405547,39.5061,839.862,1,6.16517,2.03518,62.9333,27.0222,32,0,1019.86,0.195045,NW
02.04.2021 05:00,54375.1,919.917,56.4458,56.47,1133.17,38.8408,0,30.4486,0.841619,39.7436,871.402,2,6.24783,2.03982,61.95,26.9527,32,0,1019.61,0.272063,NNW
02.04.2021 06:00,54371.4,919.95,52.4592,52.48,1141.09,38.9653,0,30.4299,1.13233,39.8581,836.692,2,6.73133,2.19907,61.4167,26.8796,32,0,1019.94,0.520121,NNW
02.04.2021 07:00,54369.7,919.933,56.5992,56.623,1046,39.1601,0,30.8225,2.31699,40.4483,872.738,1,7.63033,2.6037,59.3333,26.7861,31.75,0,1020.08,0.516326,NNW
02.04.2021 08:00,54367.1,919.9,54.4717,54.494,1046,39.0996,0,30.7396,5.61661,40.2466,854.214,1,10.1847,4.28426,54.5,26.7166,31,0,1020.14,0.9191,NW
02.04.2021 09:00,54364.2,919.932,51.5551,51.575,1162.22,39.275,0,31.1369,10.2356,40.8146,828.82,1,14.1371,6.25463,48.05,26.6658,31,0,1019.93,1.13875,NW
02.04.2021 10:00,54359.7,919.883,52.3058,52.326,1046,38.9501,0,30.5259,13.0516,41.2235,835.356,1,16.6865,8.06759,39.1667,26.787,30.4833,0,1019.6,1.8857,NW
02.04.2021 11:00,54360.8,919.917,53.8583,53.88,1255.2,38.8848,0,30.5421,13.9092,42.0626,848.873,1,17.8255,9.10648,31.6167,26.9935,29.9,0,1019.16,2.22879,NW
02.04.2021 12:00,54365.1,919.9,56.6567,56.681,1046,39.0205,0,30.8461,14.6578,42.5272,873.239,2,18.7007,9.8537,28.5667,27.1537,29,0,1018.83,2.21224,NNW
02.04.2021 13:00,54368.4,919.867,54.0692,54.091,1046,38.978,0,30.7257,15.5736,42.2809,850.709,1,19.363,10.4426,29.55,27.2185,29,0,1018.21,2.07129,NW
02.04.2021 14:00,54371.2,919.933,53.7817,53.803,1046,38.9537,0,30.7597,15.9515,42.09,848.206,1,19.6253,10.8454,28.4167,27.3102,28.2333,0,1017.56,1.94276,NNW
02.04.2021 15:00,54375,919.85,54.9892,55.012,1278.44,39.0546,0,30.7959,14.934,42.1317,858.72,1,19.1032,10.7574,27.5,27.4203,28,0,1016.99,1.96787,NNW
02.04.2021 16:00,54381.7,919.915,56.9932,57.018,1046,38.9148,0,30.6198,12.2756,41.6121,876.168,1,17.3488,10.2898,29.35,27.4527,28,0,1016.7,1.68847,NW
02.04.2021 17:00,54382.1,919.85,53.3408,53.362,1046,38.9909,0,30.8094,9.13425,41.3618,844.367,1,14.9848,9.46482,32.9167,27.4453,27.6833,0,1016.39,1.12658,NW
02.04.2021 18:00,54378.3,919.967,55.2575,55.28,1206.92,38.9889,0,30.7539,7.04111,40.9752,861.056,2,13.1293,8.15,37.3833,27.4444,27,0,1016.34,0.550942,NW
02.04.2021 19:00,54372.8,919.967,56.1967,56.22,1150.6,38.8827,0,30.6277,6.32885,40.7344,869.233,1,12.0777,7.84815,38.8167,27.4222,27,0,1016.29,0.298882,NW
02.04.2021 20:00,54371.4,919.933,55.3533,55.376,1046,38.9968,0,30.9091,5.81284,40.2201,861.89,2,11.3463,7.41759,40.4,27.4278,27.6667,0,1016.11,0.022352,W
02.04.2021 21:00,54368.4,919.95,55.315,55.338,1120.71,38.9779,0,30.7109,5.28229,40.2906,861.556,2,10.8057,7.02037,41.7667,27.4435,28,0,1015.79,0.0989247,WNW
02.04.2021 22:00,54365.7,919.898,56.0186,56.042,1141.09,39.1536,0,30.9131,5.77884,40.1494,867.683,2,10.8912,7.26111,42.5833,27.4463,28,0,1015.63,0.655765,NNW
02.04.2021 23:00,54363,919.9,55.4683,55.491,1162.22,39.3059,0,31.1481,5.47125,39.9823,862.891,1,10.621,6.51111,48.9667,27.4444,28.0333,0,1015.56,0.368793,NE
03.04.2021 00:00,54363.6,919.9,55.1425,55.165,1220.33,39.1798,0,30.9101,4.64271,39.8944,860.054,1,10.0063,5.75926,53.6667,27.4407,28.9,0,1015.54,0.0439413,NE
03.04.2021 01:00,54361.6,919.967,55.085,55.108,1046,39.1999,0,30.9327,3.82871,39.6365,859.554,1,9.33367,5.10463,55.0833,27.3972,29,0,1015.4,0,Dashed
03.04.2021 02:00,54362.2,919.917,53.7625,53.784,1046,39.13,0,30.9345,2.40421,40.0642,848.039,1,8.42117,4.12315,57.7167,27.35,29,0,1015.37,0.067056,NNW
03.04.2021 03:00,54357,919.917,57.9408,57.966,1046,39.1749,0,30.7562,2.51323,39.9726,884.419,1,8.20767,4.07315,57,27.2935,29,0,1015.36,0.225123,NW
03.04.2021 04:00,54354.3,919.85,55.2958,55.319,1195.43,39.2254,0,30.8678,2.5205,39.9862,861.389,1,8.08217,3.80555,57.75,27.2333,29,0,1015.55,0.477933,NW
03.04.2021 05:00,54354.6,919.915,55.6093,55.633,1359.8,39.4753,0,31.3618,1.5955,39.8295,864.119,2,7.57356,2.94074,62.0667,27.1741,29,0.4,1015.92,0.518933,NNW
03.04.2021 06:00,54351.7,919.95,55.7175,55.741,1046,39.6831,0,31.3741,1.29223,40.3016,865.061,1,7.26917,2.74167,62,27.137,29,0.2,1016.21,0.31673,NW
03.04.2021 07:00,54348.4,919.95,54.1458,54.168,1220.33,39.4198,0,31.3328,2.10623,40.3039,851.376,1,7.66383,3.21759,61.5333,27.038,29,0,1016.42,0.299207,NW
03.04.2021 08:00,54345.6,919.933,54.2033,54.225,1046,39.1487,0,30.8759,2.54957,40.2085,851.877,1,8.0665,3.49444,56.8667,26.9481,29,0,1017.12,0.409089,N
03.04.2021 09:00,54345.8,919.95,54.4908,54.513,1046,39.037,0,30.4994,4.72993,40.1285,854.38,1,9.60417,4.71019,52.75,26.8769,29.15,0,1017.92,0.519857,NNW
03.04.2021 10:00,54345.2,919.9,54.5867,54.609,1046,39.0733,0,30.7544,8.48741,40.4717,855.215,1,12.5572,6.64167,48,26.8426,29.8,0,1018.28,0.598236,N
